Día,Damage Promedio,Densidad Promedio,Fracción de Volumen Promedio,Energia de Deformacion,Modulo de elasticidad promedio,% de Cenizas alpha,Promedios densida tejido
76,-0.0008923481803457811,1.5020208794360903,0.6790769368118263,96.76470011943516,9948821.58808528,0.6215943489999999,2.21185671021
77,-0.0009215995019755674,1.5020396801119256,0.6790854367638115,96.22088218214604,9949112.344809158,0.6215943489999999,2.21185671021
78,-0.0009512489931668977,1.5020587378966925,0.6790940529570213,95.69283978690353,9949407.05931924,0.6215943489999999,2.21185671021
79,-0.0009812963829123333,1.5020780526112505,0.6791027853104636,95.18001685852441,9949705.728921728,0.6215943489999999,2.21185671021
80,-0.001011741378562414,1.5020976240620079,0.679111633736615,94.68188169651697,9950008.350707702,0.6215943489999999,2.21185671021
81,-0.0010425836658829457,1.5021174520409906,0.6791205981414479,94.19792235217115,9950314.921553686,0.6215943489999999,2.21185671021
82,-0.0010738229090658802,1.5021375363258473,0.6791296784244355,93.72765369959173,9950625.438121764,0.6215943489999999,2.21185671021
83,-0.0011054587507450808,1.502157876679874,0.6791388744785619,93.27061363257812,9950939.896859737,0.6215943489999999,2.21185671021
84,-0.0011374908120238558,1.502178472852039,0.679148186190333,92.8263606830264,9951258.29400139,0.6215943489999999,2.21185671021
85,-0.0011699186925042682,1.502199324577017,0.6791576134397938,92.39447211487041,9951580.625566782,0.6215943489999999,2.21185671021
86,-0.0012027419703082298,1.5022204315752137,0.6791671561005362,91.97454389191677,9951906.887362469,0.6215943489999999,2.21185671021
87,-0.0012359602021076999,1.5022417935527967,0.6791768140397166,91.56618820132888,9952237.074981794,0.6215943489999999,2.21185671021
88,-0.0012695729231491093,1.5022634102017258,0.6791865871180672,91.16903384022964,9952571.183805125,0.6215943489999999,2.21185671021
89,-0.0013035796472855576,1.5022852811997827,0.6791964751899102,90.78272388363202,9952909.209000185,0.6215943489999999,2.21185671021
90,-0.0013379798669990173,1.5023074062106028,0.6792064781031721,90.406916189353,9953251.145522272,0.6215943489999999,2.21185671021
91,-0.001372773053432308,1.502329784883704,0.6792165956993967,90.04128146102286,9953596.98811457,0.6215943489999999,2.21185671021
92,-0.0014079586564095248,1.5023524168545137,0.6792268278137583,89.6855041179122,9953946.731308356,0.6215943489999999,2.21185671021
93,-0.0014435361044560224,1.5023753017443904,0.6792371742750689,89.33928029409293,9954300.369423203,0.6215943489999999,2.21185671021
94,-0.0014795048048354964,1.5023984391606626,0.6792476349057985,89.00231678245319,9954657.896567337,0.6215943489999999,2.21185671021
95,-0.0015158641435832898,1.5024218286966682,0.6792582095220916,88.67432956990952,9955019.30663798,0.6215943489999999,2.21185671021
96,0.5839222725428346,1.353077141196602,0.679278195553982,181.5563595282177,4135792.510326434,0.508503589862337,1.9919455821355163
97,0.5212426771446466,1.3738790246203079,0.6792985442574937,158.991592865716,4758824.660550828,0.5320503742472265,2.022508586804938
98,0.45874666848854895,1.3929649194417906,0.6793193529621621,141.6130829878863,5380031.9674278665,0.5534266505735617,2.0505422749316486
99,0.3968397218646994,1.410539464647117,0.6793405939665176,127.88893354751696,5995384.026161781,0.5729213995579437,2.0763481503100536
100,0.3368610224316194,1.4264481781317784,0.679340398327367,116.94416523984587,6591569.400972525,0.5906668302930994,2.099742796298103
101,0.27706326969783757,1.4414480328161463,0.6793399988891465,107.8744301263634,7185956.174333728,0.6070657176218768,2.1218241470046264
102,0.21854028123380553,1.455382835646724,0.6793393898660535,100.32662444972895,7767671.852437122,0.6221870790237366,2.1423384314104035
